id , Source name , Counterpart name , Class , RA (J2000.0) , Dec (J2000.0) , Significance , Flux 10-2000 GeV (ph/cm2/s) , Flux 10-2000 GeV Error , Spectral Index , Spectral Index Error , Log Nu peak (Hz) , Redshift , TeV Cat , Prev. Fermi Assoc.
401 , 3FHL J0620.9-5033  ,   ,   , 95.23657989501953 , -50.565223693847656 , 4.33 , 2.257e-11 , 9.199e-12 , 2.192 , 1.164 , 0 , 0.000 ,   ,  
402 , 3FHL J0622.4-2606  , PMN J0622-2605  , bll  , 95.60686492919922 , -26.112506866455078 , 18.36 , 1.901e-10 , 2.706e-11 , 1.877 , 0.278 , 15.4 , 0.4145 ,   , 3FGL J0622.4-2606 
403 , 3FHL J0622.9+3326  , B2 0619+33  , bcu  , 95.73636627197266 , 33.43947219848633 , 15.17 , 1.616e-10 , 2.459e-11 , 2.141 , 0.366 , 14.05 , 1.062 ,   , 3FGL J0622.9+3326 
404 , 3FHL J0623.3+3045  , GB6 J0623+3045  , bll  , 95.83212280273438 , 30.75617218017578 , 8.57 , 7.155e-11 , 1.764e-11 , 2.345 , 0.564 , 14.79 , 0.000 ,   , 3FGL J0623.3+3043 
405 , 3FHL J0625.3+4438  , GB6 J0625+4440  , bll  , 96.3314208984375 , 44.64937210083008 , 8.74 , 6.236e-11 , 1.504e-11 , 1.995 , 0.51 , 14.55 , 0.000 ,   , 3FGL J0625.2+4440 
406 , 3FHL J0626.5-4259  , 1RXS J062635.9-425810  , bll  , 96.6334228515625 , -42.98731231689453 , 6.71 , 5.011e-11 , 1.460e-11 , 3.31 , 0.931 , 1 , 0.000 ,   , 3FGL J0626.6-4259 
407 , 3FHL J0627.1-3528  , PKS 0625-35  , rdg  , 96.77698516845703 , -35.480804443359375 , 16.96 , 1.807e-10 , 2.632e-11 , 2.033 , 0.254 , 15.76 , 0.0549 , PKS 0625-35  , 3FGL J0627.0-3529 
408 , 3FHL J0628.7-6248  , PKS 0628-627  , bll  , 97.1929702758789 , -62.809085845947266 , 6.32 , 4.187e-11 , 1.283e-11 , 3.334 , 0.968 , 12.62 , 0.000 ,   , 3FGL J0629.0-6248 
409 , 3FHL J0629.3-1958  , PKS 0627-199  , bll  , 97.3373031616211 , -19.976295471191406 , 11.34 , 1.227e-10 , 2.288e-11 , 2.935 , 0.691 , 12.8 , 1.724 ,   , 3FGL J0629.4-1959 
410 , 3FHL J0630.9-2406  , TXS 0628-240  , bll  , 97.739990234375 , -24.111793518066406 , 33.98 , 5.224e-10 , 4.437e-11 , 1.408 , 0.271 , 15.15 , 1.238 ,   , 3FGL J0630.9-2406 
411 , 3FHL J0632.7+0550  , HESS J0632+057  , hmb  , 98.18858337402344 , 5.839009761810303 , 4.79 , 3.957e-11 , 1.542e-11 , 2.334 , 0.44 , 0 , 0.000 , HESS J0632+057  , 3EG J0634+0521 
412 , 3FHL J0633.7+0633  , LAT PSR J0633+0632  , PSR  , 98.43801879882812 , 6.556180477142334 , 7.75 , 8.286e-11 , 2.057e-11 , 4.57 , 1.119 , 0 , 0.000 ,   , 3FGL J0633.7+0632 
413 , 3FHL J0633.9+1746  , PSR J0633+1746  , PSR  , 98.47846984863281 , 17.77430534362793 , 99.73 , 3.629e-9 , 1.132e-10 , 4.912 , 0.23 , 0 , 0.000 ,   , 3FGL J0633.9+1746 
414 , 3FHL J0640.0-1254  , TXS 0637-128  , bcu  , 100.02067565917969 , -12.900397300720215 , 9.89 , 8.691e-11 , 1.976e-11 , 1.477 , 0.265 , 16.05 , 0.000 ,   , 3FGL J0640.0-1252 
415 , 3FHL J0644.4+6038  , WISE J064435.72+603851.2  , bll  , 101.11524200439453 , 60.633628845214844 , 6.61 , 3.458e-11 , 1.039e-11 , 1.99 , 0.808 , 0 , 0.000 ,   , 3FGL J0644.6+6035 
416 , 3FHL J0644.4-6712  , PKS 0644-671  , bcu  , 101.1058349609375 , -67.20964050292969 , 14.85 , 1.149e-10 , 1.934e-11 , 2.721 , 0.478 , 13.7 , 0.000 ,   , 3FGL J0644.3-6713 
417 , 3FHL J0644.6-2854  , 1RXS J064444.2-285120  , bcu  , 101.1728515625 , -28.906938552856445 , 5.15 , 3.942e-11 , 1.373e-11 , 2.414 , 1.104 , 16.2 , 0.000 ,   , 3FGL J0644.6-2853 
418 , 3FHL J0647.0-5138  , 1ES 0646-515  , bcu  , 101.75889587402344 , -51.636993408203125 , 5.48 , 2.842e-11 , 1.075e-11 , 2.511 , 0.739 , 16.45 , 0.000 ,   , 3FGL J0647.0-5134 
419 , 3FHL J0648.3+1744  ,   ,   , 102.07947540283203 , 17.747081756591797 , 4.11 , 2.067e-11 , 9.810e-12 , 1.794 , 0.544 , 0 , 0.000 ,   , 3FGL J0647.8+1751 
420 , 3FHL J0648.7+1517  , RX J0648.7+1516  , bll  , 102.18692779541016 , 15.284164428710938 , 22.77 , 2.678e-10 , 3.229e-11 , 1.877 , 0.16 , 15.85 , 0.179 , RX J0648.7+1516  , 3FGL J0648.8+1516 
421 , 3FHL J0649.5-3138  , 1RXS J064933.8-313914  , bll  , 102.38638305664062 , -31.649139404296875 , 10.8 , 8.719e-11 , 1.872e-11 , 1.674 , 0.372 , 18 , 0.563 ,   , 3FGL J0649.6-3138 
422 , 3FHL J0650.6+2055  , 1RXS J065033.9+205603  , bcu  , 102.65135192871094 , 20.929737091064453 , 10.7 , 9.192e-11 , 1.934e-11 , 1.89 , 0.345 , 15.65 , 0.000 ,   , 3FGL J0650.5+2055 
423 , 3FHL J0650.7+2503  , 1ES 0647+250  , bll  , 102.69779968261719 , 25.05764389038086 , 31.65 , 4.454e-10 , 3.970e-11 , 1.259 , 0.177 , 16.34 , 0.203 , 1ES 0647+250  , 3FGL J0650.7+2503 
424 , 3FHL J0651.1+4015  , RX J0651.0+4013  , bcu  , 102.78974914550781 , 40.25225830078125 , 5.67 , 3.308e-11 , 1.129e-11 , 2.725 , 0.714 , 15.45 , 0.000 ,   , 3FGL J0651.3+4014 
425 , 3FHL J0653.7+2817  , GB6 J0653+2816  , bcu  , 103.43167114257812 , 28.28619956970215 , 4.71 , 2.873e-11 , 1.106e-11 , 3.898 , 1.57 , 14.19 , 0.000 ,   , 3FGL J0653.6+2817 
426 , 3FHL J0654.3+5042  , GB6 J0654+5042  , fsrq  , 103.59869384765625 , 50.70602035522461 , 9.59 , 5.860e-11 , 1.354e-11 , 2.952 , 0.681 , 13.8 , 1.253 ,   , 3FGL J0654.4+5042 
427 , 3FHL J0654.4+4514  , B3 0650+453  , FSRQ  , 103.61610412597656 , 45.238739013671875 , 10.66 , 7.252e-11 , 1.598e-11 , 2.142 , 0.581 , 12.8 , 0.928 ,   , 3FGL J0654.4+4514 
428 , 3FHL J0656.2+4235  , 4C +42.22  , bll  , 104.05879211425781 , 42.59556579589844 , 4.71 , 2.751e-11 , 1.077e-11 , 1.394 , 0.691 , 15.37 , 0.059 ,   , 3FGL J0656.4+4232 
429 , 3FHL J0658.5+0636  , NVSS J065844+063711  , bcu  , 104.63653564453125 , 6.603248119354248 , 4.35 , 2.878e-11 , 1.160e-11 , 1.859 , 0.9 , 15 , 0.000 ,   , 3FGL J0658.6+0636 
430 , 3FHL J0659.5-6743  , SUMSS J065932-674346  , bcu  , 104.88935089111328 , -67.73265075683594 , 4.67 , 1.826e-11 , 8.053e-12 , 1.244 , 0.61 , 16.19 , 0.000 ,   ,  
431 , 3FHL J0700.1+1303  , GB6 J0700+1304  , bll  , 105.04673767089844 , 13.063323974609375 , 6.59 , 4.761e-11 , 1.496e-11 , 1.988 , 0.855 , 15.43 , 0.000 ,   , 3FGL J0700.2+1304 
432 , 3FHL J0700.5-6611  , PKS 0700-661  , bll  , 105.14444732666016 , -66.18492889404297 , 20.73 , 2.253e-10 , 2.691e-11 , 2.205 , 0.276 , 14.49 , 0.000 ,   , 3FGL J0700.6-6610 
433 , 3FHL J0701.5+2512  , 1RXS J070132.1+250950  , bcu  , 105.38642883300781 , 25.20888900756836 , 4.65 , 2.224e-11 , 9.421e-12 , 1.213 , 0.623 , 0 , 0.000 ,   ,  
434 , 3FHL J0702.6-1950  , TXS 0700-197  , bll  , 105.66014099121094 , -19.845638275146484 , 11.81 , 1.324e-10 , 2.408e-11 , 2.199 , 0.474 , 14.05 , 0.000 ,   , 3FGL J0702.7-1952 
435 , 3FHL J0703.1-3913  , 1RXS J070312.7-391417  , bll  , 105.799560546875 , -39.2188720703125 , 4.67 , 2.884e-11 , 1.158e-11 , 2.314 , 0.602 , 14.05 , 0.000 ,   , 3FGL J0703.4-3914 
436 , 3FHL J0705.9-4848  , PMN J0705-4847  , bcu  , 106.4825210571289 , -48.812889099121094 , 4.88 , 2.997e-11 , 1.151e-11 , 5.974 , 1.991 , 12.8 , 0.000 ,   , 3FGL J0706.1-4849 
437 , 3FHL J0706.1+0247  ,   ,   , 106.53466033935547 , 2.7987143993377686 , 4.76 , 2.681e-11 , 1.085e-11 , 1.183 , 0.41 , 0 , 0.000 ,   , 2FHL J0705.9+0245 
438 , 3FHL J0706.5+3744  , GB6 J0706+3744  , bll  , 106.63089752197266 , 37.73838424682617 , 20.02 , 1.879e-10 , 2.538e-11 , 1.847 , 0.298 , 15.25 , 0.000 ,   , 3FGL J0706.5+3744 
439 , 3FHL J0706.9+7742  , NVSS J070651+774137  , bll  , 106.7267074584961 , 77.7088394165039 , 12.45 , 8.286e-11 , 1.497e-11 , 2.971 , 0.594 , 14.4 , 0.000 ,   , 3FGL J0707.0+7741 
440 , 3FHL J0708.9+2240  , GB6 J0708+2241  , bll  , 107.24358367919922 , 22.679046630859375 , 8.01 , 6.904e-11 , 1.712e-11 , 2.022 , 0.469 , 15.15 , 0.000 ,   , 3FGL J0708.9+2239 
441 , 3FHL J0709.1-1525  , PKS 0706-15  , bcu  , 107.29886627197266 , -15.432259559631348 , 6.73 , 6.821e-11 , 1.879e-11 , 1.529 , 0.399 , 0 , 0.000 ,   , 2FHL J0709.3-1526 
442 , 3FHL J0709.7-0255  , PMN J0709-0255  , fsrq  , 107.44771575927734 , -2.931035041809082 , 10.03 , 1.010e-10 , 2.210e-11 , 2.982 , 0.555 , 12.83 , 1.472 ,   , 3FGL J0709.7-0256 
443 , 3FHL J0709.7-3008  , NVSS J070947-300908  , bcu  , 107.43539428710938 , -30.1413516998291 , 5.01 , 2.874e-11 , 1.115e-11 , 2.049 , 0.783 , 0 , 0.000 ,   ,  
444 , 3FHL J0710.4+5908  , 1H 0658+595  , bll  , 107.62449645996094 , 59.14180374145508 , 16.37 , 1.006e-10 , 1.656e-11 , 1.022 , 0.375 , 16.94 , 0.125 , RGB J0710+591  , 3FGL J0710.3+5908 
445 , 3FHL J0712.7+5032  , GB6 J0712+5033  , bll  , 108.18582153320312 , 50.5452766418457 , 12.11 , 7.958e-11 , 1.596e-11 , 2.102 , 0.402 , 13.23 , 0.502 ,   , 3FGL J0712.6+5033 
446 , 3FHL J0715.7-4530  , SUMSS J071544-453031  , bll  , 108.93698120117188 , -45.51466369628906 , 4.15 , 1.830e-11 , 8.606e-12 , 1.624 , 0.426 , 14.48 , 0.000 ,   , 3FGL J0716.0-4525 
447 , 3FHL J0718.6-4319  , PMN J0718-4319  , bll  , 109.6736068725586 , -43.328346252441406 , 19.09 , 2.057e-10 , 2.748e-11 , 2.006 , 0.364 , 14.87 , 0.000 ,   , 3FGL J0718.7-4319 
448 , 3FHL J0719.4+3307  , B2 0716+33  , fsrq  , 109.85353088378906 , 33.12964630126953 , 15.17 , 1.234e-10 , 2.096e-11 , 2.366 , 0.433 , 13.83 , 0.779 ,   , 3FGL J0719.3+3307 
449 , 3FHL J0721.1-0223  , 1RXS J072114.5-022047  , bll  , 110.29267883300781 , -2.384279727935791 , 4.84 , 3.558e-11 , 1.313e-11 , 1.513 , 0.605 , 0 , 0.000 ,   , 3FGL J0721.5-0221 
450 , 3FHL J0721.8+7120  , S5 0716+71  , BLL  , 110.47433471679688 , 71.34196472167969 , 73.71 , 1.300e-9 , 5.583e-11 , 2.152 , 0.121 , 13.94 , 0.127 , S5 0716+71  , 3FGL J0721.9+7120 
451 , 3FHL J0723.0-0732  , 1RXS J072259.5-073131  , bll  , 110.75446319580078 , -7.535653114318848 , 5.95 , 5.527e-11 , 1.687e-11 , 1.576 , 0.51 , 0 , 0.000 ,   , 3FGL J0723.2-0728 
452 , 3FHL J0725.2+1425  , 4C +14.23  , FSRQ  , 111.3156967163086 , 14.424400329589844 , 16.15 , 1.600e-10 , 2.527e-11 , 2.761 , 0.481 , 13.85 , 1.038 ,   , 3FGL J0725.2+1425 
453 , 3FHL J0725.4+0217  , NVSS J072534+021645  , bcu  , 111.3669204711914 , 2.2939670085906982 , 7.13 , 6.251e-11 , 1.764e-11 , 2.412 , 0.828 , 0 , 0.000 ,   , 3FGL J0725.8+0212 
454 , 3FHL J0725.5-0504  , 1RXS J072528.8-050329  , bcu  , 111.39287567138672 , -5.073362827301025 , 4.14 , 2.011e-11 , 9.812e-12 , 1.577 , 0.63 , 0 , 0.000 ,   ,  
455 , 3FHL J0725.6-5008  ,   ,   , 111.41279602050781 , -50.140419006347656 , 6.01 , 2.821e-11 , 1.006e-11 , 6.269 , 1.926 , 0 , 0.000 ,   , 3FGL J0725.4-5007 
456 , 3FHL J0725.7-0548  ,   ,   , 111.43205261230469 , -5.8146233558654785 , 7.34 , 5.402e-11 , 1.595e-11 , 1.952 , 0.788 , 0 , 0.000 ,   , 3FGL J0725.7-0550 
457 , 3FHL J0725.8-0056  , PKS 0723-008  , bcu  , 111.46240997314453 , -0.9409376382827759 , 8.76 , 8.323e-11 , 1.936e-11 , 2.139 , 0.446 , 13.35 , 0.128 ,   , 3FGL J0725.8-0054 
458 , 3FHL J0726.7+3735  , SDSS J072659.51+373423.0  , bll  , 111.6851577758789 , 37.5942268371582 , 4.3 , 2.485e-11 , 1.001e-11 , 3.133 , 1.279 , 14.6 , 0.000 ,   ,  
459 , 3FHL J0730.3-1141  , PKS 0727-11  , fsrq  , 112.5761947631836 , -11.68863582611084 , 25.63 , 3.788e-10 , 3.966e-11 , 2.666 , 0.297 , 12.3 , 1.589 ,   , 3FGL J0730.2-1141 
460 , 3FHL J0730.4+3307  , 1RXS J073026.0+330727  , bll  , 112.60810089111328 , 33.12022399902344 , 6.72 , 4.129e-11 , 1.267e-11 , 1.752 , 0.613 , 14.87 , 0.112 ,   , 3FGL J0730.5+3307 
461 , 3FHL J0730.5-0535  , TXS 0728-054  , bll  , 112.64840698242188 , -5.597353935241699 , 4.7 , 3.163e-11 , 1.280e-11 , 2.055 , 0.615 , 15.2 , 0.000 ,   , 3FGL J0730.5-0537 
462 , 3FHL J0730.8-6602  , PMN J0730-6602  , bll  , 112.71022033691406 , -66.03640747070312 , 10.44 , 7.240e-11 , 1.576e-11 , 1.664 , 0.316 , 15.25 , 0.000 ,   , 3FGL J0730.5-6606 
463 , 3FHL J0733.4+5152  , NVSS J073326+515355  , bcu  , 113.36959838867188 , 51.877376556396484 , 6.93 , 3.482e-11 , 1.068e-11 , 1.345 , 0.436 , 0 , 0.000 ,   , 3FGL J0733.5+5153 
464 , 3FHL J0733.7+4111  , GB6 J0733+4111  , bll  , 113.44173431396484 , 41.195796966552734 , 7.11 , 4.811e-11 , 1.339e-11 , 2.857 , 0.961 , 14.32 , 0.000 ,   , 3FGL J0733.8+4108 
465 , 3FHL J0734.6-1600  , LAT PSR J0734-1559  , PSR  , 113.67249298095703 , -16.003047943115234 , 5.47 , 3.968e-11 , 1.359e-11 , 8.552 , 4.086 , 0 , 0.000 ,   , 3FGL J0734.7-1558 
466 , 3FHL J0734.8-7711  , PKS 0736-770  , fsrq  , 113.71311950683594 , -77.18348693847656 , 4.66 , 2.419e-11 , 9.869e-12 , 2.312 , 1.096 , 12.52 , 0.000 ,   , 3FGL J0734.3-7709 
467 , 3FHL J0737.5+6534  ,   ,   , 114.39689636230469 , 65.57855987548828 , 4.35 , 1.286e-11 , 6.646e-12 , 1.684 , 0.424 , 0 , 0.000 ,   ,  
468 , 3FHL J0737.5-8247  , SUMSS J073706-824836  , bcu  , 114.39744567871094 , -82.79083251953125 , 9.78 , 6.786e-11 , 1.554e-11 , 1.823 , 0.496 , 0 , 0.000 ,   , 3FGL J0737.8-8245 
469 , 3FHL J0738.1+1742  , PKS 0735+17  , bll  , 114.53276824951172 , 17.713048934936523 , 33.88 , 5.101e-10 , 4.316e-11 , 2.479 , 0.22 , 13.83 , 0.424 ,   , 3FGL J0738.1+1741 
470 , 3FHL J0739.3+0137  , PKS 0736+01  , fsrq  , 114.8314208984375 , 1.6282060146331787 , 9.05 , 8.173e-11 , 1.969e-11 , 2.721 , 0.595 , 14.05 , 0.189 , PKS 0736+017  , 3FGL J0739.4+0137 
471 , 3FHL J0739.7-6720  , 1RXS J073928.1-672147  , unknown , 114.9363784790039 , -67.33584594726562 , 4.24 , 2.183e-11 , 9.386e-12 , 1.406 , 0.761 , 0 , 0.000 ,   ,  
472 , 3FHL J0742.5+5444  , GB6 J0742+5444  , fsrq  , 115.64697265625 , 54.73533248901367 , 11.47 , 7.225e-11 , 1.490e-11 , 2.597 , 0.623 , 14.5 , 0.723 ,   , 3FGL J0742.6+5444 
473 , 3FHL J0744.1+7435  , MS 0737.9+7441  , bll  , 116.03125762939453 , 74.5902099609375 , 13.55 , 7.824e-11 , 1.454e-11 , 2.021 , 0.322 , 16.93 , 0.314 ,   , 3FGL J0744.3+7434 
474 , 3FHL J0746.3-0225  , WISE J074627.03-022549.3  , bcu  , 116.59687805175781 , -2.421389579772949 , 9.95 , 8.674e-11 , 1.949e-11 , 2.099 , 0.5 , 0 , 0.000 ,   , 3FGL J0746.4-0225 
475 , 3FHL J0746.6-4755  , PMN J0746-4755  , bll  , 116.65882110595703 , -47.93269729614258 , 10.09 , 8.821e-11 , 1.838e-11 , 2.145 , 0.47 , 15.3 , 0.000 ,   , 3FGL J0746.6-4756 
476 , 3FHL J0747.3-3312  , PKS 0745-330  , bll  , 116.83526611328125 , -33.202293395996094 , 9.19 , 1.103e-10 , 2.283e-11 , 2.707 , 0.553 , 13.85 , 0.000 ,   , 3FGL J0747.2-3311 
477 , 3FHL J0747.4+0904  , RX J0747.3+0905  , bll  , 116.86776733398438 , 9.076984405517578 , 4.48 , 2.577e-11 , 1.044e-11 , 1.753 , 0.899 , 16.31 , 0.000 ,   , 3FGL J0747.4+0904 
478 , 3FHL J0747.6+8513  , NVSS J074715+851208  , bcu  , 116.90469360351562 , 85.22602081298828 , 8.05 , 5.417e-11 , 1.295e-11 , 1.721 , 0.458 , 16.28 , 0.000 ,   , 3FGL J0746.9+8511 
479 , 3FHL J0747.7-4927  ,   ,   , 116.93429565429688 , -49.46653366088867 , 4.34 , 2.500e-11 , 9.936e-12 , 3.561 , 1.556 , 0 , 0.000 ,   , 3FGL J0747.5-4927 
480 , 3FHL J0751.3-0424  , PMN J0751-0421  , bcu  , 117.83474731445312 , -4.4020233154296875 , 4.11 , 2.868e-11 , 1.198e-11 , 2.774 , 1.195 , 0 , 0.000 ,   ,  
481 , 3FHL J0752.4-1633  , NVSS J075223-163340  , bcu  , 118.11217498779297 , -16.560575485229492 , 6.2 , 4.387e-11 , 1.401e-11 , 1.803 , 0.72 , 0 , 0.000 ,   , 3FGL J0752.6-1629 
482 , 3FHL J0753.1+5354  , 4C +54.15  , bll  , 118.28641510009766 , 53.90745544433594 , 9.66 , 5.622e-11 , 1.311e-11 , 2.246 , 0.638 , 13.28 , 0.2 ,   , 3FGL J0753.1+5353 
483 , 3FHL J0753.9+0452  ,   ,   , 118.48857879638672 , 4.882063865661621 , 5.15 , 3.372e-11 , 1.238e-11 , 2.416 , 0.942 , 0 , 0.000 ,   ,  
484 , 3FHL J0754.3-1148  , TXS 0752-116  , bll  , 118.59898376464844 , -11.800858497619629 , 15.28 , 1.516e-10 , 2.497e-11 , 2.594 , 0.525 , 13.35 , 0.000 ,   , 3FGL J0754.4-1148 
485 , 3FHL J0754.8+4822  , GB1 0751+485  , bll  , 118.70942687988281 , 48.38185119628906 , 10.77 , 6.366e-11 , 1.414e-11 , 1.845 , 0.477 , 13.7 , 0.3767 ,   , 3FGL J0754.8+4824 
486 , 3FHL J0756.3-6431  , SUMSS J075625-643031  , bll  , 119.09056854248047 , -64.52145385742188 , 5.82 , 2.676e-11 , 9.708e-12 , 1.637 , 0.653 , 15.87 , 0.000 ,   , 3FGL J0756.3-6433 
487 , 3FHL J0757.1+0957  , PKS 0754+100  , bll  , 119.28898620605469 , 9.965688705444336 , 11.42 , 9.494e-11 , 1.986e-11 , 1.602 , 0.352 , 13.39 , 0.266 ,   , 3FGL J0757.0+0956 
488 , 3FHL J0757.1-3729  , NVSS J075714-372734  , bll  , 119.28443908691406 , -37.48884201049805 , 6.7 , 6.263e-11 , 1.679e-11 , 2.125 , 0.555 , 0 , 0.000 ,   ,  
489 , 3FHL J0758.9+2705  , SDSS J075846.99+270515.5  , bll  , 119.73208618164062 , 27.084529876708984 , 5.2 , 3.634e-11 , 1.231e-11 , 2.81 , 0.742 , 14.35 , 0.000 ,   , 3FGL J0758.9+2705 
490 , 3FHL J0759.6+1322  , SDSS J075936.13+132117.8  , bll  , 119.90625 , 13.381723403930664 , 7.69 , 4.986e-11 , 1.448e-11 , 1.746 , 0.632 , 17.79 , 0.000 ,   ,  
491 , 3FHL J0801.3+6443  , 1RXS J080101.5+644446  , bll  , 120.33914184570312 , 64.73281860351562 , 4.55 , 1.935e-11 , 7.488e-12 , 2.589 , 0.829 , 15.76 , 0.000 ,   ,  
492 , 3FHL J0802.1+1006  , NVSS J080204+100639  , bll  , 120.5328369140625 , 10.101646423339844 , 4.72 , 2.297e-11 , 9.780e-12 , 1.826 , 0.869 , 15.48 , 0.000 ,   , 3FGL J0802.0+1005 
493 , 3FHL J0802.2-0943  , NVSS J080216-094215  , bcu  , 120.56544494628906 , -9.717140197753906 , 8.96 , 6.988e-11 , 1.744e-11 , 1.794 , 0.61 , 0 , 0.000 ,   , 3FGL J0802.3-0941 
494 , 3FHL J0803.2-0336  , TXS 0800-034  , fsrq  , 120.82453918457031 , -3.612255096435547 , 9.38 , 7.333e-11 , 1.824e-11 , 1.236 , 0.425 , 15.7 , 0.365 ,   , 3FGL J0803.3-0339 
495 , 3FHL J0804.0-3629  , NVSS J080405-362919  , bll  , 121.0031967163086 , -36.491851806640625 , 12.99 , 1.572e-10 , 2.610e-11 , 1.901 , 0.385 , 15.92 , 0.000 ,   , 3FGL J0804.0-3629 
496 , 3FHL J0804.9-0623  , 1RXS J080458.3-062432  , bcu  , 121.23322296142578 , -6.398212432861328 , 7.64 , 5.941e-11 , 1.640e-11 , 2.232 , 0.694 , 16.25 , 0.000 ,   , 3FGL J0805.0-0622 
497 , 3FHL J0805.5+7534  , RX J0805.4+7534  , bll  , 121.39306640625 , 75.5765380859375 , 21.21 , 1.701e-10 , 2.095e-11 , 2.029 , 0.257 , 15.35 , 0.121 ,   , 3FGL J0805.4+7534 
498 , 3FHL J0805.9+3834  , WISE J080551.75+383538.0  , bcu  , 121.48599243164062 , 38.57457733154297 , 5.13 , 2.553e-11 , 9.535e-12 , 3.511 , 1.308 , 13.91 , 0.000 ,   ,  
499 , 3FHL J0806.5+5930  , SBS 0802+596  , bll  , 121.64726257324219 , 59.51637268066406 , 6.84 , 3.501e-11 , 1.046e-11 , 2.244 , 0.54 , 15.45 , 0.000 ,   , 3FGL J0806.6+5933 
500 , 3FHL J0807.1-0541  , PKS 0804-05  , bll  , 121.78873443603516 , -5.691949844360352 , 9.87 , 8.657e-11 , 1.987e-11 , 3.62 , 0.712 , 14.6 , 0.000 ,   , 3FGL J0807.1-0541 
501 , 3FHL J0808.2-0751  , PKS 0805-07  , fsrq  , 122.0697021484375 , -7.8579230308532715 , 22.52 , 2.979e-10 , 3.508e-11 , 2.681 , 0.42 , 13.08 , 1.837 ,   , 3FGL J0808.2-0751 
502 , 3FHL J0809.7+3457  , B2 0806+35  , bll  , 122.42982482910156 , 34.95800018310547 , 7.23 , 3.763e-11 , 1.179e-11 , 1.538 , 0.398 , 15.5 , 0.083 ,   , 3FGL J0809.6+3456 
503 , 3FHL J0809.8+5218  , 1ES 0806+524  , bll  , 122.45860290527344 , 52.310394287109375 , 39.62 , 5.032e-10 , 3.784e-11 , 2.086 , 0.151 , 15.8 , 0.138 , 1ES 0806+524  , 3FGL J0809.8+5218 
504 , 3FHL J0811.0-7529  , PMN J0810-7530  , bll  , 122.76387786865234 , -75.498291015625 , 24.14 , 2.804e-10 , 2.973e-11 , 2.129 , 0.249 , 14.9 , 0.000 ,   , 3FGL J0811.2-7529 
505 , 3FHL J0811.4+0147  , OJ 014  , bll  , 122.85140991210938 , 1.7869573831558228 , 14.95 , 1.576e-10 , 2.591e-11 , 2.131 , 0.405 , 12.9 , 1.148 ,   , 3FGL J0811.3+0146 
506 , 3FHL J0811.9+0237  , PMN J0811+0237  , bll  , 122.9864730834961 , 2.6324710845947266 , 9.82 , 7.324e-11 , 1.756e-11 , 1.763 , 0.408 , 14.76 , 0.000 ,   , 3FGL J0812.0+0237 
507 , 3FHL J0812.5+2821  , SDSS J081231.27+282056.2  , bcu  , 123.14689636230469 , 28.356523513793945 , 4.54 , 2.800e-11 , 1.114e-11 , 2.965 , 1.033 , 15.26 , 0.000 ,   ,  
508 , 3FHL J0813.7-0353  ,   ,   , 123.44365692138672 , -3.8992278575897217 , 4.62 , 3.000e-11 , 1.202e-11 , 1.689 , 0.619 , 0 , 0.000 ,   , 3FGL J0813.5-0356 
509 , 3FHL J0814.2-1013  , NVSS J081411-101208  , bll  , 123.55691528320312 , -10.228887557983398 , 10.27 , 8.008e-11 , 1.842e-11 , 1.699 , 0.504 , 14.71 , 0.000 ,   , 3FGL J0814.1-1012 
510 , 3FHL J0814.5+2941  , EXO 0811.2+2949  , bll  , 123.63680267333984 , 29.68641471862793 , 4.52 , 2.182e-11 , 9.292e-12 , 2.394 , 0.904 , 16.19 , 1.0835 ,   , 3FGL J0814.5+2943 
511 , 3FHL J0814.6+6429  , GB6 J0814+6431  , bll  , 123.65293884277344 , 64.49108123779297 , 12.7 , 8.599e-11 , 1.581e-11 , 2.232 , 0.433 , 13.43 , 0.239 ,   , 3FGL J0814.7+6428 
512 , 3FHL J0816.4+5739  , SBS 0812+578  , bll  , 124.10904693603516 , 57.66443634033203 , 12.03 , 7.008e-11 , 1.425e-11 , 1.634 , 0.4 , 15.08 , 0.054 ,   , 3FGL J0816.7+5739 
513 , 3FHL J0816.4-1311  , PMN J0816-1311  , bll  , 124.10657501220703 , -13.194076538085938 , 21.8 , 2.708e-10 , 3.296e-11 , 1.753 , 0.251 , 16.1 , 0.046 ,   , 3FGL J0816.4-1311 
514 , 3FHL J0816.9+2050  , SDSS J081649.78+205106.4  , bll  , 124.23643493652344 , 20.847291946411133 , 5.64 , 3.335e-11 , 1.233e-11 , 1.688 , 0.694 , 14.82 , 0.058 ,   , 3FGL J0816.5+2049 
515 , 3FHL J0817.8+3243  , WISE J081750.99+324340.7  , bll  , 124.46742248535156 , 32.723506927490234 , 5.01 , 2.898e-11 , 1.131e-11 , 3.372 , 1.329 , 14.39 , 0.000 ,   , 3FGL J0818.0+3237 
516 , 3FHL J0817.8-0933  , TXS 0815-094  , bll  , 124.46892547607422 , -9.56066608428955 , 10.07 , 8.697e-11 , 1.936e-11 , 2.248 , 0.608 , 14.05 , 0.000 ,   , 3FGL J0817.8-0935 
517 , 3FHL J0818.2+4222  , S4 0814+42  , bll  , 124.56216430664062 , 42.37668228149414 , 22.46 , 2.336e-10 , 2.771e-11 , 2.579 , 0.41 , 12.8 , 0.53 ,   , 3FGL J0818.2+4223 
